vir_A,vir_B,distance,cov
ASV_395,ASV_484,0.13559322033898305,0.0984883215983756
ASV_264,ASV_395,0.2033898305084746,0.00112219277802145
ASV_395,ASV_420,0.2288135593220339,0.373872925368516
ASV_129,ASV_395,0.16101694915254236,0.334695922536151
ASV_395,ASV_407,0.288135593220339,0.144792378835696
ASV_395,ASV_51,0.2796610169491525,0.24558143834231
ASV_395,ASV_540,0.3050847457627119,0.0605922901364139
ASV_318,ASV_395,0.3389830508474576,0.318915272322843
ASV_223,ASV_395,0.2711864406779661,0.241592566153885
ASV_395,ASV_822,0.2796610169491525,0.145868791998837
ASV_39,ASV_395,0.3389830508474576,0.0793964041857761
ASV_395,ASV_416,0.288135593220339,-0.0023806436644726
ASV_608,ASV_844,0.1864406779661017,-0.045916478755659997
ASV_608,ASV_636,0.1694915254237288,0.212280038765818
ASV_420,ASV_608,0.211864406779661,0.00519015427390584
ASV_508,ASV_608,0.1694915254237288,0.0696514402109538
ASV_374,ASV_608,0.2033898305084746,0.091404565569641
ASV_580,ASV_608,0.2966101694915254,0.0499923260774183
ASV_354,ASV_608,0.3559322033898305,-0.00440627557408091
ASV_60,ASV_75,0.13559322033898305,0.0313354477309594
ASV_103,ASV_60,0.211864406779661,0.00103261511728489
ASV_60,ASV_844,0.23728813559322035,0.213934166503327
ASV_60,ASV_69,0.22033898305084745,0.26268120935503
ASV_556,ASV_60,0.22033898305084745,0.00509729940557102
ASV_126,ASV_60,0.1864406779661017,0.0143953283248842
ASV_60,ASV_9,0.211864406779661,0.0153428514919195
ASV_275,ASV_60,0.3389830508474576,0.00954427194332785
ASV_287,ASV_60,0.3220338983050847,0.00877414073489724
ASV_199,ASV_60,0.2711864406779661,-0.00129495968251833
ASV_236,ASV_60,0.3050847457627119,-0.00925510817567782
ASV_220,ASV_60,0.3389830508474576,0.0682256045339495
ASV_336,ASV_60,0.2796610169491525,0.0396481302322778
ASV_539,ASV_60,0.3050847457627119,0.0525223886166826
ASV_100,ASV_60,0.3813559322033898,-0.00390989471023981
ASV_469,ASV_60,0.3135593220338983,0.0614004030035155
ASV_444,ASV_60,0.3559322033898305,0.0841527452108843
ASV_26,ASV_60,0.3220338983050847,0.130468878841157
ASV_167,ASV_34,0.18487394957983194,-0.0192369708200021
ASV_167,ASV_33,0.7203389830508474,-0.0216014550462137
ASV_167,ASV_352,0.7033898305084746,0.0449323897539764
ASV_126,ASV_167,0.711864406779661,1.12884883815667e-4
ASV_167,ASV_508,0.711864406779661,0.264472560576124
ASV_167,ASV_194,0.7372881355932204,-0.0107931601700027
ASV_167,ASV_175,0.711864406779661,0.0981955604372171
ASV_167,ASV_387,0.7372881355932204,0.00680863561259148
ASV_113,ASV_167,0.7542372881355932,0.183262072662043
ASV_167,ASV_76,0.7457627118644068,0.234392653088762
ASV_151,ASV_167,0.6779661016949152,0.123228658712406
ASV_167,ASV_614,0.788135593220339,0.150393758497065
ASV_167,ASV_237,0.7542372881355932,0.109384458570275
ASV_141,ASV_167,0.7796610169491526,0.0642444426090083
ASV_167,ASV_4,0.7542372881355932,0.169871200864925
ASV_154,ASV_167,0.7627118644067796,0.1769861187561
ASV_167,ASV_299,0.6779661016949152,0.181791911200263
ASV_167,ASV_469,0.7627118644067796,1.31361495464416e-4
ASV_153,ASV_167,0.711864406779661,0.02702003073343
ASV_120,ASV_167,0.711864406779661,0.0583649050906396
ASV_312,ASV_703,0.2033898305084746,0.065074359990428
ASV_352,ASV_703,0.19491525423728814,-0.00310548485453133
ASV_630,ASV_703,0.1440677966101695,0.0018225773575197
ASV_25,ASV_703,0.288135593220339,0.0105117148321124
ASV_703,ASV_710,0.3644067796610169,-0.122611192925383
ASV_332,ASV_703,0.3644067796610169,-0.02072044564301
ASV_653,ASV_703,0.3305084745762712,-0.107367329537575
ASV_237,ASV_703,0.3050847457627119,0.0738089540463406
ASV_703,ASV_920,0.2966101694915254,0.125400558236766
ASV_356,ASV_703,0.3220338983050847,0.0804366366590912
ASV_310,ASV_703,0.2966101694915254,-0.00560012037932306
ASV_75,ASV_844,0.16101694915254236,0.215289061571737
ASV_450,ASV_75,0.1440677966101695,0.0171742737576097
ASV_45,ASV_75,0.19491525423728814,-0.138258463473522
ASV_484,ASV_75,0.1864406779661017,0.119351437540867
ASV_219,ASV_75,0.2288135593220339,0.0210362247571556
ASV_75,ASV_90,0.19491525423728814,-0.0807037763406517
ASV_289,ASV_75,0.19491525423728814,0.00796330255831493
ASV_144,ASV_75,0.7711864406779662,0.0305465649579141
ASV_426,ASV_75,0.2627118644067797,-0.0532854400137568
ASV_173,ASV_75,0.3305084745762712,0.0329715975591944
ASV_290,ASV_75,0.3135593220338983,0.060350255432959
ASV_236,ASV_75,0.3220338983050847,-0.0226782843212938
ASV_234,ASV_75,0.2966101694915254,0.0246907366120536
ASV_241,ASV_75,0.3220338983050847,0.102464479360895
ASV_19,ASV_75,0.3559322033898305,0.0198381050701847
ASV_599,ASV_75,0.2796610169491525,-0.0033989991723137
ASV_38,ASV_75,0.3135593220338983,0.0574937018339354
ASV_50,ASV_75,0.3474576271186441,0.0872787641836424
ASV_351,ASV_75,0.3389830508474576,0.0232817262857211
ASV_520,ASV_75,0.3644067796610169,0.0458192153014777
ASV_123,ASV_75,0.3474576271186441,-0.0197454185133292
ASV_274,ASV_75,0.3389830508474576,0.00334895650409656
ASV_120,ASV_75,0.3644067796610169,0.00516711412072005
ASV_363,ASV_75,0.3559322033898305,4.40426007008998e-5
ASV_433,ASV_75,0.3389830508474576,0.0255915200012839
ASV_30,ASV_69,0.11016949152542373,0.0312392765260263
ASV_30,ASV_88,0.16101694915254236,0.0205890368803953
ASV_30,ASV_638,0.2542372881355932,0.19527676993958001
ASV_170,ASV_30,0.288135593220339,0.112019523048988
ASV_157,ASV_30,0.3728813559322034,0.114063147629406
ASV_30,ASV_394,0.3898305084745763,0.00102986964082868
ASV_30,ASV_73,0.3135593220338983,-0.00329478300070302
ASV_22,ASV_30,0.3644067796610169,0.0786526526747489
ASV_148,ASV_30,0.3644067796610169,-0.0585282126870362
ASV_1,ASV_30,0.3389830508474576,-0.0270610450595904
ASV_10,ASV_30,0.3389830508474576,-0.0189711915371962
ASV_30,ASV_50,0.3644067796610169,-0.0105617572220199
ASV_30,ASV_371,0.3220338983050847,0.0319406840526693
ASV_174,ASV_30,0.3813559322033898,-0.0462710615992335
ASV_103,ASV_283,0.19491525423728814,-0.00947070347221998
ASV_103,ASV_448,0.1440677966101695,0.055124681062408
ASV_103,ASV_67,0.1694915254237288,0.230485758680721
ASV_103,ASV_88,0.23728813559322035,0.0960182991871402
ASV_103,ASV_11,0.1864406779661017,0.017174074482345
ASV_103,ASV_130,0.19491525423728814,0.0740934972276922
ASV_103,ASV_27,0.2288135593220339,0.090863443342708
ASV_103,ASV_82,0.2288135593220339,0.169284560520386
ASV_103,ASV_233,0.1864406779661017,0.0791425527491036
ASV_103,ASV_129,0.211864406779661,0.0890714496604801
ASV_103,ASV_35,0.2033898305084746,0.013516755297374
ASV_103,ASV_348,0.3474576271186441,0.059325261125614
ASV_103,ASV_454,0.3474576271186441,2.66357379782395e-4
ASV_103,ASV_332,0.3389830508474576,-0.00155545169569715
ASV_103,ASV_865,0.3389830508474576,0.124987039140192
ASV_103,ASV_198,0.3135593220338983,0.0438894037837704
ASV_103,ASV_920,0.2796610169491525,0.0190815540134069
ASV_103,ASV_54,0.3559322033898305,0.0147099583104519
ASV_103,ASV_393,0.3728813559322034,0.197702378959409
ASV_103,ASV_245,0.3728813559322034,0.0372878164917121
ASV_320,ASV_658,0.19491525423728814,0.0149830792399515
ASV_27,ASV_320,0.2033898305084746,-0.0152153572273412
ASV_320,ASV_82,0.2033898305084746,0.0954588451646874
ASV_29,ASV_320,0.1694915254237288,-0.160214045722053
ASV_320,ASV_42,0.2033898305084746,-0.0298817165096853
ASV_320,ASV_414,0.3220338983050847,0.0695076542640343
ASV_320,ASV_344,0.3305084745762712,-0.00181471126129218
ASV_320,ASV_440,0.3474576271186441,0.0333771670336259
ASV_320,ASV_765,0.3474576271186441,0.0351664416953673
ASV_3,ASV_320,0.2966101694915254,-0.0125781153574366
ASV_183,ASV_320,0.2542372881355932,-6.76422596646215e-4
ASV_189,ASV_320,0.3389830508474576,0.0597909572409117
ASV_320,ASV_378,0.3728813559322034,0.0134991514397853
ASV_320,ASV_89,0.3983050847457627,0.0173447286036214
ASV_320,ASV_743,0.423728813559322,-0.0419786916141685
ASV_303,ASV_320,0.3728813559322034,-0.0373384683218299
ASV_127,ASV_320,0.3728813559322034,0.0336527638511643
ASV_320,ASV_335,0.3135593220338983,0.0130331989156375
ASV_243,ASV_465,0.11016949152542373,-0.0259857553765283
ASV_448,ASV_465,0.2288135593220339,-0.0841450042331306
ASV_450,ASV_465,0.17796610169491525,-0.00854334189346731
ASV_132,ASV_465,0.16101694915254236,-0.1502188131325
ASV_364,ASV_465,0.211864406779661,-0.0126109377862272
ASV_465,ASV_91,0.1864406779661017,-0.00656787562693334
ASV_374,ASV_465,0.1864406779661017,0.197513965044805
ASV_465,ASV_475,0.2627118644067797,-0.00419900308812676
ASV_465,ASV_589,0.3559322033898305,-0.0310028741293364
ASV_174,ASV_465,0.3474576271186441,-0.0343001088209907
ASV_465,ASV_639,0.2711864406779661,-0.0441182102584215
ASV_323,ASV_616,0.3559322033898305,-0.0372835762479413
ASV_616,ASV_654,0.3389830508474576,0.0143368380071871
ASV_391,ASV_616,0.3220338983050847,-0.0546343654787846
ASV_518,ASV_616,0.3644067796610169,0.0766164299924878
ASV_396,ASV_616,0.3813559322033898,0.0809281397118959
ASV_266,ASV_616,0.3305084745762712,0.0403866247070226
ASV_363,ASV_616,0.3728813559322034,-0.00202778435862394
ASV_433,ASV_616,0.3474576271186441,0.00327175010981787
ASV_605,ASV_616,0.3135593220338983,0.199747357388642
ASV_243,ASV_296,0.211864406779661,0.142154762762824
ASV_219,ASV_243,0.19491525423728814,0.0293869396002739
ASV_243,ASV_9,0.1864406779661017,0.115695506327146
ASV_243,ASV_42,0.15254237288135594,-0.00524273969740355
ASV_243,ASV_35,0.1440677966101695,0.0131332696318852
ASV_243,ASV_289,0.1864406779661017,-0.0716349734652133
ASV_243,ASV_357,0.3050847457627119,4.6346533881228e-4
ASV_243,ASV_309,0.2796610169491525,-0.0110857421528144
ASV_243,ASV_884,0.2966101694915254,-0.0367266464419398
ASV_243,ASV_561,0.288135593220339,-0.0458281814824202
ASV_131,ASV_243,0.2966101694915254,0.138289831603203
ASV_243,ASV_427,0.3305084745762712,0.0351079483316198
ASV_243,ASV_72,0.3813559322033898,0.0282177942824793
ASV_155,ASV_636,0.15254237288135594,-0.10754352339404499
ASV_155,ASV_90,0.16101694915254236,0.0153107214634919
ASV_155,ASV_289,0.1694915254237288,0.0056263968420327
ASV_155,ASV_172,0.2966101694915254,0.0501218515895823
ASV_155,ASV_348,0.3389830508474576,-0.0167291243193199
ASV_155,ASV_193,0.3389830508474576,0.113226101633747
ASV_155,ASV_472,0.3305084745762712,0.0314140117619592
ASV_113,ASV_155,0.3050847457627119,0.00876748176608352
ASV_131,ASV_155,0.2966101694915254,0.521178053861265
ASV_155,ASV_600,0.2627118644067797,0.0497666101104569
ASV_155,ASV_346,0.2966101694915254,0.0541634698667133
ASV_155,ASV_427,0.3050847457627119,0.00635611027549807
ASV_155,ASV_267,0.3135593220338983,0.222539446442978
ASV_155,ASV_441,0.3813559322033898,0.05923137570352
ASV_155,ASV_520,0.3474576271186441,-0.0311996216774221
ASV_17,ASV_5,0.1016949152542373,0.0361644660821312
ASV_158,ASV_5,0.15254237288135594,2.78579670020179e-4
ASV_11,ASV_5,0.2288135593220339,0.154972599776047
ASV_33,ASV_5,0.15254237288135594,0.0133841852279794
ASV_5,ASV_91,0.13559322033898305,0.020551160813996
ASV_5,ASV_76,0.3135593220338983,0.0162628460004913
ASV_369,ASV_5,0.3898305084745763,-0.00788510805646009
ASV_5,ASV_748,0.3728813559322034,0.0683446626081157
ASV_411,ASV_5,0.2796610169491525,0.00375640120140677
ASV_5,ASV_516,0.8220338983050848,-0.017372967188367502
ASV_354,ASV_5,0.2966101694915254,0.0362924400905496
ASV_4,ASV_5,0.2711864406779661,0.0895558354340064
ASV_284,ASV_5,0.288135593220339,0.0168154246417245
ASV_204,ASV_5,0.3220338983050847,5.58684481943683e-4
ASV_39,ASV_5,0.3220338983050847,0.0165477375860818
ASV_108,ASV_5,0.3728813559322034,0.0119904101689468
ASV_368,ASV_5,0.3389830508474576,0.00564516266755849
ASV_308,ASV_5,0.3474576271186441,0.10537175494562
ASV_5,ASV_770,0.3305084745762712,-0.0758353593065728
ASV_293,ASV_682,0.3305084745762712,-0.0231104467525481
ASV_293,ASV_304,0.3220338983050847,-0.0478645229181889
ASV_293,ASV_431,0.3050847457627119,-0.0468282724249613
ASV_183,ASV_293,0.2711864406779661,-0.0312918206977826
ASV_285,ASV_293,0.2966101694915254,0.0379611592860903
ASV_293,ASV_411,0.2796610169491525,0.129580551338332
ASV_203,ASV_293,0.3728813559322034,-0.00335377052580729
ASV_293,ASV_487,0.3559322033898305,0.00665480631705204
ASV_293,ASV_509,0.3389830508474576,0.0448751646742799
ASV_293,ASV_382,0.3050847457627119,0.0487063102770644
ASV_166,ASV_446,0.15254237288135594,0.0742181876223758
ASV_166,ASV_45,0.17796610169491525,0.141471174917944
ASV_166,ASV_420,0.23728813559322035,0.0789460550551674
ASV_166,ASV_556,0.2457627118644068,0.0400833154557192
ASV_144,ASV_166,0.788135593220339,0.312916241062606
ASV_166,ASV_196,0.3220338983050847,0.0721490837645008
ASV_166,ASV_205,0.3559322033898305,0.0785783864728945
ASV_166,ASV_265,0.3050847457627119,0.16035267525184
ASV_166,ASV_97,0.3050847457627119,0.0413338762852353
ASV_166,ASV_462,0.3644067796610169,0.00189761105307482
ASV_166,ASV_19,0.2966101694915254,0.063209865414911
ASV_166,ASV_427,0.3135593220338983,0.187549616751912
ASV_166,ASV_40,0.3135593220338983,0.167682457159948
ASV_166,ASV_24,0.3813559322033898,0.0031032386267508
ASV_100,ASV_166,0.3559322033898305,0.0938979321795033
ASV_164,ASV_166,0.2796610169491525,0.278609399632363
ASV_17,ASV_70,0.03389830508474576,-0.00989423496038216
ASV_55,ASV_70,0.06779661016949153,0.110444255930761
ASV_70,ASV_910,0.22033898305084745,0.0668256778629524
ASV_44,ASV_70,0.15254237288135594,0.0090517890407546
ASV_70,ASV_90,0.1440677966101695,0.0432020391683409
ASV_289,ASV_70,0.17796610169491525,0.11350009525368
ASV_70,ASV_93,0.3559322033898305,0.0345945466325238
ASV_487,ASV_70,0.3220338983050847,-0.00244294516177049
ASV_553,ASV_70,0.3389830508474576,0.065412304675887
ASV_509,ASV_70,0.3559322033898305,-0.0201165471908793
ASV_17,ASV_55,0.05084745762711865,0.172346094358535
ASV_17,ASV_44,0.13559322033898305,0.025572748901694
ASV_17,ASV_334,0.788135593220339,0.0431144572137216
ASV_130,ASV_17,0.1864406779661017,-0.0312305541133672
ASV_17,ASV_653,0.3983050847457627,0.202681241326674
ASV_17,ASV_456,0.3898305084745763,0.0319111965712887
ASV_17,ASV_282,0.3389830508474576,0.15912420916572
ASV_17,ASV_634,0.2796610169491525,0.121733593764124
ASV_17,ASV_26,0.2966101694915254,-0.00515075286908298
ASV_55,ASV_636,0.1271186440677966,0.00958160481231654
ASV_187,ASV_55,0.16101694915254236,0.0157884561725734
ASV_44,ASV_55,0.1440677966101695,5.24547263015596e-4
ASV_55,ASV_67,0.1694915254237288,0.0651046413531015
ASV_334,ASV_55,0.7711864406779662,-0.00118172986763157
ASV_352,ASV_55,0.2033898305084746,-0.0334839771718546
ASV_220,ASV_55,0.3135593220338983,0.151131367903334
ASV_117,ASV_55,0.3474576271186441,0.143252958935936
ASV_55,ASV_671,0.3305084745762712,0.250715553926429
ASV_539,ASV_55,0.3135593220338983,0.0538584822330987
ASV_436,ASV_55,0.3050847457627119,0.0744646645968845
ASV_55,ASV_705,0.3559322033898305,0.0101814966582045
ASV_149,ASV_283,0.9322033898305084,-0.00909496998359638
ASV_283,ASV_9,0.2288135593220339,0.0209481265844381
ASV_283,ASV_35,0.15254237288135594,0.106120804010644
ASV_283,ASV_289,0.1864406779661017,-0.00844004999441758
ASV_228,ASV_283,0.211864406779661,-0.0519406536739968
ASV_275,ASV_283,0.3559322033898305,0.100951523644664
ASV_206,ASV_283,0.2966101694915254,-0.0217977723850713
ASV_283,ASV_51,0.2966101694915254,-0.0256019098696211
ASV_283,ASV_342,0.288135593220339,0.0407792420789901
ASV_283,ASV_332,0.3135593220338983,-0.00199341956498847
ASV_146,ASV_283,0.3389830508474576,-0.0030574847083675
ASV_283,ASV_394,0.3644067796610169,0.21054890405293
ASV_19,ASV_283,0.3644067796610169,0.0145058351751808
ASV_283,ASV_565,0.3220338983050847,-0.0562706111038178
ASV_283,ASV_310,0.3135593220338983,0.0334050542105956
ASV_283,ASV_54,0.3050847457627119,0.040178666981104
ASV_283,ASV_372,0.3983050847457627,0.0026337268531757
ASV_256,ASV_283,0.3559322033898305,0.0373420977162747
ASV_266,ASV_283,0.3305084745762712,0.0418683815989959
ASV_448,ASV_87,0.11016949152542373,0.0501478845220017
ASV_450,ASV_87,0.2033898305084746,0.0155577046315395
ASV_187,ASV_87,0.1864406779661017,0.0921309135954632
ASV_253,ASV_87,0.17796610169491525,0.0379019990359278
ASV_33,ASV_87,0.211864406779661,0.0942229245910382
ASV_233,ASV_87,0.211864406779661,0.0108787627668631
ASV_126,ASV_87,0.2033898305084746,-0.0044575213636619
ASV_144,ASV_87,0.788135593220339,-0.0164674556270541
ASV_448,ASV_450,0.1864406779661017,0.0121018741547518
ASV_33,ASV_448,0.2288135593220339,0.0420007846278171
ASV_448,ASV_556,0.1864406779661017,0.0858167569653535
ASV_233,ASV_448,0.22033898305084745,0.0578818239804637
ASV_448,ASV_91,0.22033898305084745,0.0344296494751328
ASV_448,ASV_475,0.3559322033898305,0.0279207196487047
ASV_448,ASV_500,0.3305084745762712,0.0447728868280254
ASV_302,ASV_448,0.2711864406779661,0.0545934756255874
ASV_193,ASV_448,0.3305084745762712,0.0513228027324526
ASV_236,ASV_448,0.3474576271186441,0.0860692227502833
ASV_209,ASV_448,0.3135593220338983,0.0835499236145473
ASV_212,ASV_448,0.3220338983050847,0.0170987532961217
ASV_448,ASV_73,0.2966101694915254,-0.0763602653542419
ASV_448,ASV_89,0.4067796610169492,-0.00562707775758475
ASV_484,ASV_844,0.23728813559322035,0.162138506293316
ASV_44,ASV_844,0.22033898305084745,0.0669354961807193
ASV_228,ASV_844,0.19491525423728814,0.0175559691184504
ASV_630,ASV_844,0.19491525423728814,0.0122287255400645
ASV_540,ASV_844,0.3305084745762712,0.0076619932228488
ASV_360,ASV_844,0.3305084745762712,0.0260807926013679
ASV_748,ASV_844,0.3305084745762712,0.100320858300113
ASV_614,ASV_844,0.288135593220339,0.00818168791421417
ASV_600,ASV_844,0.3220338983050847,0.0347661119722378
ASV_351,ASV_844,0.3728813559322034,-0.0030836240236243
ASV_469,ASV_844,0.3474576271186441,-0.0157435650173559
ASV_120,ASV_844,0.3813559322033898,-0.00384763138891625
ASV_1079,ASV_910,0.22033898305084745,-0.0116898490651374
ASV_172,ASV_910,0.3050847457627119,0.0104442521367445
ASV_25,ASV_910,0.3305084745762712,0.0300142629588603
ASV_6,ASV_910,0.3559322033898305,-0.00889340545584957
ASV_209,ASV_910,0.2796610169491525,-0.0995483267197217
ASV_131,ASV_910,0.2966101694915254,-0.00275556739646976
ASV_783,ASV_910,0.3389830508474576,0.114650116366815
ASV_910,ASV_920,0.3135593220338983,-0.0659912098780852
ASV_226,ASV_910,0.3135593220338983,-0.00470776691902344
ASV_149,ASV_446,0.923728813559322,-0.0273311560452631
ASV_278,ASV_446,0.17796610169491525,-0.0895704592683781
ASV_126,ASV_446,0.2033898305084746,0.0529253959703473
ASV_446,ASV_508,0.16101694915254236,-0.0880730658439164
ASV_446,ASV_500,0.3135593220338983,0.162233489551195
ASV_329,ASV_446,0.3135593220338983,0.0137718031574739
ASV_446,ASV_59,0.3050847457627119,0.0198599037833494
ASV_446,ASV_572,0.288135593220339,0.00825961832697858
ASV_332,ASV_446,0.3305084745762712,0.0868354165847391
ASV_40,ASV_446,0.288135593220339,0.0184431422364872
ASV_41,ASV_446,0.3559322033898305,0.167778886061042
ASV_69,ASV_82,0.1694915254237288,-0.0316067639183026
ASV_58,ASV_69,0.1694915254237288,0.0346970940258154
ASV_374,ASV_69,0.211864406779661,0.096927002995087
ASV_475,ASV_69,0.3135593220338983,0.0123133910402454
ASV_69,ASV_710,0.2966101694915254,0.0230664319345762
ASV_563,ASV_69,0.2796610169491525,0.0272685714303642
ASV_69,ASV_854,0.22033898305084745,-0.036904188281408797
ASV_69,ASV_920,0.3305084745762712,-0.00183919515155559
ASV_267,ASV_69,0.3559322033898305,-0.00477446278969304
ASV_634,ASV_69,0.2796610169491525,-0.0246929609028128
ASV_221,ASV_69,0.3220338983050847,-0.0458656822257252
ASV_123,ASV_69,0.3305084745762712,0.009421453753819
ASV_591,ASV_69,0.3813559322033898,0.133607969854197
ASV_66,ASV_69,0.2796610169491525,0.00635202898686121
ASV_26,ASV_69,0.3050847457627119,-0.0780799245954856
ASV_296,ASV_34,0.788135593220339,0.325196977528079
ASV_34,ASV_58,0.7711864406779662,0.0853829954933542
ASV_21,ASV_34,0.8135593220338984,-0.0655377670821025
ASV_34,ASV_544,0.7033898305084746,0.00972866068330436
ASV_287,ASV_34,0.7966101694915254,-0.0275260203356934
ASV_246,ASV_34,0.8050847457627118,0.00430674261830583
ASV_123,ASV_34,0.7542372881355932,0.0123558428288282
ASV_153,ASV_34,0.7627118644067796,0.00522765922628074
ASV_1079,ASV_149,0.940677966101695,0.0679345328679571
ASV_1079,ASV_150,0.211864406779661,-0.0110788730404392
ASV_1079,ASV_853,0.2627118644067797,0.197139206071838
ASV_1079,ASV_25,0.2711864406779661,0.0132717258090648
ASV_1079,ASV_481,0.3050847457627119,0.0207464144402257
ASV_1079,ASV_232,0.3050847457627119,0.00153676165730923
ASV_1079,ASV_724,0.3474576271186441,0.0637278486895593
ASV_1079,ASV_643,0.3305084745762712,0.0839507898456989
ASV_1079,ASV_216,0.3135593220338983,0.0657529813631852
ASV_1079,ASV_99,0.3728813559322034,0.336835194937736
ASV_1079,ASV_570,0.3474576271186441,-0.0877900916468826
ASV_1079,ASV_524,0.3474576271186441,-0.0342897544944777
ASV_1079,ASV_424,0.288135593220339,0.0249404346218162
ASV_1079,ASV_153,0.2711864406779661,0.109617517715345
ASV_1079,ASV_41,0.2796610169491525,-0.0256472797613334
ASV_313,ASV_450,0.15254237288135594,-0.0196689952830882
ASV_253,ASV_450,0.17796610169491525,0.0495600153032042
ASV_450,ASV_9,0.19491525423728814,0.03364464150707
ASV_194,ASV_450,0.23728813559322035,-0.0740491240851817
ASV_450,ASV_638,0.2966101694915254,0.191644815889318
ASV_144,ASV_450,0.7627118644067796,0.0101534903988423
ASV_170,ASV_450,0.288135593220339,0.045909402984862
ASV_151,ASV_450,0.2711864406779661,0.322664745902122
ASV_313,ASV_374,0.211864406779661,0.00377436216693933
ASV_304,ASV_313,0.2966101694915254,0.0088356027902721
ASV_230,ASV_313,0.2966101694915254,0.039408782282185
ASV_232,ASV_313,0.3050847457627119,-0.0152543731165839
ASV_313,ASV_354,0.288135593220339,0.23549094890056
ASV_264,ASV_45,0.211864406779661,0.225704321656
ASV_45,ASV_82,0.1864406779661017,0.0253688191801491
ASV_129,ASV_45,0.09322033898305085,0.0271564703040063
ASV_35,ASV_45,0.1864406779661017,0.054408725719741
ASV_386,ASV_45,0.2542372881355932,0.00691675986044241
ASV_45,ASV_51,0.3050847457627119,0.0527389495141287
ASV_161,ASV_45,0.3050847457627119,0.136148112273261
ASV_45,ASV_93,0.2966101694915254,0.0488298801099838
ASV_131,ASV_45,0.3135593220338983,0.0102255418649015
ASV_384,ASV_45,0.3644067796610169,0.162916425514875
ASV_223,ASV_45,0.2796610169491525,0.112660893759042
ASV_367,ASV_45,0.3389830508474576,0.0846335830857845
ASV_148,ASV_45,0.3305084745762712,0.0229801709959484
ASV_45,ASV_49,0.3474576271186441,0.0216269576415165
ASV_158,ASV_44,0.17796610169491525,0.010079628045941
ASV_158,ASV_665,0.2542372881355932,5.27022854601267e-4
ASV_158,ASV_42,0.16101694915254236,-0.0280523254973387
ASV_158,ASV_51,0.2711864406779661,-0.00625818086332711
ASV_158,ASV_290,0.2796610169491525,0.0753218092817037
ASV_158,ASV_449,0.4322033898305085,0.0661556992523337
ASV_158,ASV_284,0.2711864406779661,0.111379581494146
ASV_158,ASV_266,0.288135593220339,0.0302684519444743
ASV_158,ASV_433,0.3474576271186441,0.0693382435012649
ASV_484,ASV_636,0.2033898305084746,0.0149775617074793
ASV_420,ASV_484,0.2796610169491525,0.125218078089473
ASV_129,ASV_484,0.1864406779661017,0.0746022084168446
ASV_374,ASV_484,0.211864406779661,0.0162533823233681
ASV_410,ASV_484,0.3559322033898305,0.0936298740243959
ASV_318,ASV_484,0.3389830508474576,0.0438595619134955
ASV_484,ASV_600,0.288135593220339,0.096551440660772
ASV_204,ASV_484,0.3050847457627119,0.0819301281804751
ASV_267,ASV_484,0.3050847457627119,0.063930380142017
ASV_114,ASV_484,0.3559322033898305,-0.0247686246907193
ASV_484,ASV_66,0.2966101694915254,0.0303814576745415
ASV_420,ASV_636,0.15254237288135594,0.054314957698526
ASV_636,ASV_665,0.16101694915254236,-0.00552275403943589
ASV_374,ASV_636,0.22033898305084745,0.0189387526436925
ASV_454,ASV_636,0.3135593220338983,0.0278146270505705
ASV_197,ASV_636,0.2796610169491525,0.0354959234898809
ASV_600,ASV_636,0.2711864406779661,0.0257320568196049
ASV_346,ASV_636,0.2966101694915254,0.105048715352294
ASV_545,ASV_636,0.3644067796610169,-0.00334699132089364
ASV_22,ASV_636,0.3474576271186441,0.00634107137923717
ASV_380,ASV_636,0.3728813559322034,0.149034447572831
ASV_524,ASV_636,0.3474576271186441,5.07681633006546e-4
ASV_636,ASV_692,0.3389830508474576,0.0486571338107104
ASV_114,ASV_636,0.3644067796610169,0.0137648302489735
ASV_636,ASV_66,0.3220338983050847,0.0537144659404017
ASV_120,ASV_636,0.3389830508474576,0.133936213244695
ASV_11,ASV_187,0.16101694915254236,0.029870509674383
ASV_130,ASV_187,0.16101694915254236,0.00446658704167202
ASV_187,ASV_399,0.3474576271186441,0.0546399437217755
ASV_187,ASV_3,0.3305084745762712,0.205872842477156
ASV_187,ASV_230,0.3305084745762712,0.0947494660800965
ASV_187,ASV_189,0.3389830508474576,0.0177523906261489
ASV_187,ASV_89,0.3644067796610169,-0.0027330070177605
ASV_174,ASV_187,0.3220338983050847,-0.0109904318041663
ASV_149,ASV_334,0.6694915254237288,0.0151705635325218
ASV_149,ASV_586,0.940677966101695,0.00379994393399521
ASV_149,ASV_488,0.940677966101695,0.156010346892457
ASV_116,ASV_149,0.9322033898305084,-0.0269994303500365
ASV_149,ASV_346,0.9067796610169492,-0.0205021565750503
ASV_149,ASV_216,0.923728813559322,0.24193562294513
ASV_149,ASV_50,0.8728813559322034,0.0276609342939459
ASV_149,ASV_570,0.9152542372881356,0.045781111810156
ASV_149,ASV_221,0.923728813559322,-0.0815428076755565
ASV_149,ASV_246,0.923728813559322,-0.00697068708050702
ASV_149,ASV_26,0.9661016949152542,-0.0153257265277406
ASV_44,ASV_67,0.1440677966101695,0.0924041419738124
ASV_130,ASV_44,0.1694915254237288,0.073708937049716
ASV_132,ASV_44,0.1271186440677966,-0.0443578221481624
ASV_290,ASV_44,0.2796610169491525,-0.0638754681335293
ASV_44,ASV_572,0.2711864406779661,-0.0140178098770278
